"2019-08-24 08:58:54,420 - intersect.py[line:133] - INFO: Join id role is guest"
"2019-08-24 08:58:55,104 - intersect.py[line:80] - INFO: Send id role is host"
"2019-08-24 08:58:55,118 - intersect.py[line:99] - INFO: Remote data_sid to role-join"
"2019-08-24 08:58:55,207 - intersect.py[line:160] - INFO: Get intersect_host_ids from role-send"
"2019-08-24 08:58:55,307 - intersect.py[line:162] - INFO: Finish intersect_ids computing"
"2019-08-24 08:58:55,341 - intersect.py[line:183] - INFO: Remote intersect ids to role-send"
"2019-08-24 08:58:55,756 - intersect.py[line:123] - INFO: Get intersect ids from role-join!"
"2019-08-24 08:58:55,875 - intersect.py[line:48] - INFO: get intersect data_instances!"
"2019-08-24 08:58:56,231 - intersect.py[line:48] - INFO: get intersect data_instances!"
