"2019-08-23 09:31:12,630 - intersect.py[line:133] - INFO: Join id role is guest"
"2019-08-23 09:31:14,028 - intersect.py[line:80] - INFO: Send id role is host"
"2019-08-23 09:31:14,045 - intersect.py[line:99] - INFO: Remote data_sid to role-join"
"2019-08-23 09:31:14,135 - intersect.py[line:160] - INFO: Get intersect_host_ids from role-send"
"2019-08-23 09:31:14,218 - intersect.py[line:162] - INFO: Finish intersect_ids computing"
"2019-08-23 09:31:14,251 - intersect.py[line:183] - INFO: Remote intersect ids to role-send"
"2019-08-23 09:31:14,661 - intersect.py[line:123] - INFO: Get intersect ids from role-join!"
"2019-08-23 09:31:14,810 - intersect.py[line:48] - INFO: get intersect data_instances!"
"2019-08-23 09:31:15,021 - intersect.py[line:48] - INFO: get intersect data_instances!"
