"2019-08-22 08:07:48,884 - intersect.py[line:133] - INFO: Join id role is guest"
"2019-08-22 08:07:55,399 - intersect.py[line:80] - INFO: Send id role is host"
"2019-08-22 08:07:55,417 - intersect.py[line:99] - INFO: Remote data_sid to role-join"
"2019-08-22 08:07:55,489 - intersect.py[line:160] - INFO: Get intersect_host_ids from role-send"
"2019-08-22 08:07:55,777 - intersect.py[line:162] - INFO: Finish intersect_ids computing"
"2019-08-22 08:07:55,792 - intersect.py[line:183] - INFO: Remote intersect ids to role-send"
"2019-08-22 08:08:01,768 - intersect.py[line:123] - INFO: Get intersect ids from role-join!"
"2019-08-22 08:08:02,236 - intersect.py[line:48] - INFO: get intersect data_instances!"
"2019-08-22 08:08:02,427 - intersect.py[line:48] - INFO: get intersect data_instances!"
